score_gap,xp_gap,gold_adv,total_dmg,total_heal,total_kda,total_wards,total_score,match_id,team_tag,region,team_slot
-0.047930906591188,-0.022357818460771006,-0.029490145936938543,0.03917552575662211,0.09472627814708971,0.014277658987087976,0.05504554062684021,0.10344613252874246,4968051649,VP,CIS,radiant
0.047930906591188,0.022357818460771006,0.029490145936938543,0.050305177833264623,0.019221288138588564,0.05303130480918391,0.05242432440651448,0.27476096617644913,4968051649,RNG,China,dire
0.04473551281844213,0.04377222771257638,0.05617993616759373,0.05543840052534506,0.05622984186812319,0.05507097037876791,0.04980310818618876,0.36122999765703717,4971103310,Infamous,South America,radiant
-0.04473551281844213,-0.04377222771257638,-0.05617993616759373,0.045520878760289256,0.03632857120694357,0.014277658987087976,0.04456067574553731,-0.003999891998754106,4971103310,EG,North America,dire
0.0671032692276632,0.06790721655827286,0.04205854800665492,0.04100914465933944,0.06593137469043707,0.11014194075753582,0.04718189196586303,0.4413333858657663,4967689210,Fnatic,Southeast Asia,radiant
-0.0671032692276632,-0.06790721655827286,-0.04205854800665492,0.027382413117275465,0.03295558859488302,0.004079331139167993,0.04456067574553731,-0.06809102519572721,4967689210,EG,North America,dire
0.095861813182376,0.07220888640220476,0.06387411580494932,0.05331249488082667,0.030060613498703308,0.07750729164419187,0.04456067574553731,0.4373858911587893,4973159453,TNC,Southeast Asia,radiant
-0.095861813182376,-0.07220888640220476,-0.06387411580494932,0.04250142523901921,0.0016831250559184382,0.008158662278335987,0.04193945952521159,-0.1376621432910449,4973159453,Liquid,Europe,dire
-0.08947102563688426,-0.11735684645258125,-0.05751270621285914,0.053362557834872176,0.09121864553055568,0.006118996708751989,0.06028797306749166,-0.05335240516065315,4978505997,Secret,Europe,radiant
0.08947102563688426,0.11735684645258125,0.05751270621285914,0.07805825908503866,0.039385126308491454,0.09994361290961583,0.057666756847165934,0.5393943334526365,4978505997,EG,North America,dire
-0.04473551281844213,-0.01748253861965352,-0.02393780039354896,0.020690159240121252,0.0,0.006118996708751989,0.03145459464390869,-0.027892101238862682,4983729131,PSG.LGD,China,radiant
0.04473551281844213,0.01748253861965352,0.02393780039354896,0.027876468734472058,0.013868950460767932,0.09790394734003183,0.02621216220325724,0.2520173805701737,4983729131,OG,Europe,dire
0.060712481682171464,0.07154758980872424,0.06038612552304431,0.04115680508945346,0.016117605535474967,0.07750729164419187,0.04456067574553731,0.3719885750285976,4972973191,VG,China,radiant
-0.060712481682171464,-0.07154758980872424,-0.06038612552304431,0.026256755180858262,0.0026930000894695013,0.012237993417503978,0.04456067574553731,-0.10689777258057095,4972973191,Na`Vi,CIS,dire
-0.09905720695512187,-0.061772160573430455,-0.04840446612879193,0.03738033902064678,0.0,0.004079331139167993,0.03931824330488586,-0.1284559201926436,4969740895,RNG,China,radiant
0.09905720695512187,0.061772160573430455,0.04840446612879193,0.04452821634825558,0.04168090888476421,0.13257826202295978,0.03669702708456014,0.46471824799788397,4969740895,OG,Europe,dire
-0.012781575090983465,-0.04569944540838101,-0.07975471338397175,0.09395602826971254,0.007392285245593781,0.028555317974175952,0.07077283794879455,0.06244073555494061,4968129116,CHAOS,Europe,radiant
0.012781575090983465,0.04569944540838101,0.07975471338397175,0.08372093544263069,0.03803189376353303,0.03059498354375995,0.07339405416912027,0.3639776008023802,4968129116,Alliance,Europe,dire
0.0575170879094256,0.019658795876214375,0.027242256208685006,0.06356326398644803,0.006362212711371697,0.044872642530847925,0.05504554062684021,0.2742617998498328,4971762994,Liquid,Europe,radiant
-0.0575170879094256,-0.019658795876214375,-0.027242256208685006,0.045709499789167794,0.004005837633085883,0.012237993417503978,0.05504554062684021,0.012580731472272885,4971762994,KG,China,dire
-0.006390787545491733,-0.061415251199319926,-0.030321646051090168,0.05085435326855173,0.04666295905028278,0.026515652404591954,0.057666756847165934,0.08357203677469058,4972964911,EG,North America,radiant
0.006390787545491733,0.061415251199319926,0.030321646051090168,0.04781163817267467,0.011943455396797238,0.042832976961263924,0.057666756847165934,0.2583825121738036,4972964911,VP,CIS,dire
-0.0766894505459008,-0.14462615718118568,-0.03656745028925013,0.04989456047281055,0.011566435384271509,0.008158662278335987,0.05504554062684021,-0.13321785925407836,4967601727,Liquid,Europe,radiant
0.0766894505459008,0.14462615718118568,0.03656745028925013,0.05723813843896088,0.033285481105843034,0.07342796050502387,0.057666756847165934,0.4795013949133303,4967601727,Newbee,North America,dire
0.03514933150020453,0.03795727583925779,0.06131675478970686,0.04028651878730881,0.0640260771271374,0.04691230810043192,0.04718189196586303,0.33283015810991035,4969903576,EG,North America,radiant
-0.03514933150020453,-0.03795727583925779,-0.06131675478970686,0.0380609929211039,0.022324970741702165,0.016317324556671974,0.04456067574553731,-0.013159398164153804,4969903576,VG,China,dire
-0.0575170879094256,-0.008049163976318647,-0.007199118739277929,0.01846918455155685,0.0029959625995348202,0.0,0.028833378423582967,-0.022466845050347545,4983489657,VG,China,radiant
0.0575170879094256,0.008049163976318647,0.007199118739277929,0.025549805587367136,0.030929106027557222,0.12849893088379177,0.02621216220325724,0.28395537532699555,4983489657,Secret,Europe,dire
0.05112630036393386,0.033911321931467016,0.018693734323156016,0.048785084501337346,0.13824515959291686,0.036713980252511935,0.05242432440651448,0.3798999053718375,4980888053,OG,Europe,radiant
-0.05112630036393386,-0.033911321931467016,-0.018693734323156016,0.049706950816741015,0.014542200483135308,0.014277658987087976,0.04980310818618876,0.02459856185459616,4980888053,EG,North America,dire
0.0095861813182376,0.08945018766640733,0.15148169226618355,0.056210077978612195,0.03411357863335491,0.04079331139167993,0.06553040550814311,0.4471654347626186,4970995519,TNC,Southeast Asia,radiant
-0.0095861813182376,-0.08945018766640733,-0.15148169226618355,0.060013345426857385,0.021550733215979685,0.026515652404591954,0.06553040550814311,-0.07690792469525635,4970995519,Secret,Europe,dire
-0.022367756409221066,-0.00920954542523879,-0.0011996645000662207,0.05819793123470206,0.0035345626174287203,0.020396655695839965,0.05504554062684021,0.10439772384028487,4983628610,OG,Europe,radiant
0.022367756409221066,0.00920954542523879,0.0011996645000662207,0.039004098065496574,0.07760553007828735,0.06730896379627188,0.05504554062684021,0.2717410989014221,4983628610,PSG.LGD,China,dire
0.060712481682171464,0.027102561988053914,0.031043458813550185,0.03610904339973355,0.029717255987295948,0.08158662278335986,0.028833378423582967,0.2951048030777479,4968169805,Secret,Europe,radiant
-0.060712481682171464,-0.027102561988053914,-0.031043458813550185,0.03005496576505845,0.026647235885300716,0.0020396655695839967,0.02621216220325724,-0.03390447306057517,4968169805,Liquid,Europe,dire
0.0287585439547128,0.019110358034189135,0.0030490214729625383,0.043697373585661926,0.16268413540485258,0.044872642530847925,0.03145459464390869,0.3336266696271356,4986461644,OG,Europe,radiant
-0.0287585439547128,-0.019110358034189135,-0.0030490214729625383,0.03711839346311573,0.07487886748769948,0.008158662278335987,0.028833378423582967,0.0980713781908697,4986461644,Liquid,Europe,dire
-0.006390787545491733,-0.01275533585131555,0.00038774355599451374,0.05796329274301401,0.0024237000805225513,0.026515652404591954,0.04456067574553731,0.11270494113285306,4971649432,Fnatic,Southeast Asia,radiant
0.006390787545491733,0.01275533585131555,-0.00038774355599451374,0.04710013740154304,0.14306562975306725,0.03059498354375995,0.04193945952521159,0.2814585900643946,4971649432,OG,Europe,dire
0.0575170879094256,0.021999254384311048,0.032469330679885965,0.033579094318019594,0.05850542694372492,0.09178495063127984,0.03407581086423441,0.3299309557308813,4983935086,Liquid,Europe,radiant
-0.0575170879094256,-0.021999254384311048,-0.032469330679885965,0.04257677251328972,0.04254940141361812,0.006118996708751989,0.03669702708456014,0.015956524746597367,4983935086,Secret,Europe,dire
0.02556315018196693,0.011450250314063609,-0.014827888308271558,0.048885210409428365,0.0161849305377117,0.042832976961263924,0.04980310818618876,0.17989173828235172,4971353216,VP,CIS,radiant
-0.02556315018196693,-0.011450250314063609,0.014827888308271558,0.040378553712927825,0.03319795860293528,0.020396655695839965,0.04980310818618876,0.12159076401013284,4971353216,Infamous,South America,dire
